date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm,wind_2m,et0_mm,water_balance_mm,water_balance_cumsum_mm
2026-01-16,-3.395119999999963,2.7483799999999974,0.223094166666686,-2.4437041666666417,68.11814041948276,96.41643397987626,82.81116018547773,1.948751565035223,3.935616,3.570235589999,1.4575708283033086,0.44128418428070854,3.1289514057182917,-133.08817929244782
2026-01-17,-11.486199999999997,0.054770000000019,-6.131095833333312,-9.856650833333306,63.054611864044205,80.59902684767931,75.08551452681489,1.737730539212943,7.625472,0.0026941297691999,1.299737425156492,0.3470907354973749,-0.344396605728175,-133.432575898176
2026-01-18,-13.556299999999965,-2.251139999999964,-9.230599583333309,-12.978734166666648,62.918909420077625,78.33715591376203,74.36227845343667,2.095557174254206,7.853744,0.0004419486527,1.5673742415593321,0.36065067472013534,-0.36020872606743537,-133.79278462424344
2026-01-19,-16.106179999999995,-3.5260399999999663,-10.619864999999974,-13.689703333333307,68.67803783058356,84.42464586168967,78.2364051678908,1.5939183385804503,7.73158,0.0007301569,1.192172935071151,0.25396040198805686,-0.25323024508805686,-134.0460148693315
2026-01-20,-16.955899999999986,-2.3041000000000054,-9.871059583333308,-12.106907499999975,74.11601137250962,90.3466716576065,83.7410185423092,1.1687135507632889,7.124428,0.010988116608,0.8741405568567474,0.21340446795354692,-0.20241635134554692,-134.24843122067702
2026-01-21,-13.10006999999996,-0.5019599999999969,-7.705166249999979,-11.561355416666643,63.670679399454976,86.49949329723428,74.23431264403827,1.1275221953979584,7.7228,0.008553266554,0.8433314383236238,0.2741470788276564,-0.26559381227365636,-134.51402503295068
2026-01-22,-8.743139999999983,-0.8748999999999683,-4.537200833333313,-7.300257916666642,70.15871984354489,94.91700932274595,81.30575360232586,0.8831339250689282,3.271552,1.422634707022,0.6605409687725914,0.31805588364521814,1.104578823376782,-133.4094462095739
2026-01-23,-4.5797000000000025,2.4415800000000445,-1.595278333333314,-2.8580133333333086,82.86179691012755,97.00406110572872,91.22816356984072,0.9329472058122408,6.591232,0.129479172569,0.6977988656621947,0.2471361360791124,-0.1176569635101124,-133.52710317308401
2026-01-24,-5.531469999999956,4.036680000000047,-1.3067933333333055,-3.354361666666646,73.01194747198709,93.99699555902748,86.28924141947795,1.2754925823183425,7.368448,0.70639548321,0.9540060483137418,0.33582669183090125,0.37056879137909876,-133.15653438170492
2026-01-25,-4.002479999999991,7.441980000000001,0.5182437500000177,-1.783509999999976,60.65748284175297,94.03362051287672,85.31731666364504,1.4626182591490748,7.36814,0.0008976438703,1.0939668994908172,0.5140678327557943,-0.5131701888854943,-133.6697045705904
2026-01-26,0.2324500000000284,3.840450000000033,2.202125000000024,1.209903750000019,86.69565339436295,98.65334462159736,93.20223134809034,1.614701337138361,2.993848,8.597413121499999,1.207717601187754,0.3769918894084132,8.220421232091585,-125.44928333849882
2026-01-27,1.0918800000000033,3.727300000000014,2.26036958333336,1.546235833333353,86.43494575071176,98.65247894151908,95.08381944714152,1.085078023511893,1.849064,3.027418157,0.8115852743268281,0.39526813253138593,2.632150024468614,-122.8171333140302
2026-01-28,-2.4266399999999635,5.345450000000028,0.8414462500000278,-0.0432249999999759,81.81620612309894,98.9782722951326,93.97941965336922,1.112880475400419,6.217032,0.004470348329,0.8323801481091561,0.3543515513006658,-0.3498812029716658,-123.16701451700186
