date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm
2025-07-16,16.947900000000004,26.112700000000018,21.407791666666697,16.591533333333356,52.40969822029985,96.63146746925035,75.35701689774847,1.4420882245934548,18.223432,14.046765222725002
2025-07-17,14.174830000000043,24.536370000000034,18.160561666666684,13.502885416666688,41.52265692099874,97.83656720696277,77.04076668413576,1.6422182158637462,15.298202,6.014532447615
2025-07-18,13.01373000000001,21.580100000000016,17.677085000000023,11.382391666666683,46.344530024003085,93.15966486803849,68.8710962805597,2.397252678713691,16.090508,0.60870550885
2025-07-19,14.154500000000041,24.59480000000002,19.517463333333357,12.510881666666686,43.356411831478624,86.20939517299132,65.61503182312889,1.7157585229449703,19.661974,0.7002798314
2025-07-20,14.306540000000041,28.375699999999995,22.628921666666695,13.039548333333357,38.07308287374197,84.03610227824491,57.14547574088545,1.7737429789901042,22.67288,0.095599892167
2025-07-21,18.36324000000002,30.87002000000001,25.059850416666688,15.158710833333354,34.51894705283859,80.38998555533736,56.594252150333624,1.0124610306187245,25.654166,0.037312507805000006
2025-07-22,20.013400000000047,31.543180000000007,26.34462541666669,12.408896250000025,25.58248977556764,73.17076543523177,44.70764980197324,2.882410432870927,25.833006,0.0225752595
2025-07-23,19.145039999999995,30.58584000000002,25.099648333333352,12.362720416666688,28.49766623146307,67.29939369852002,47.06478818076556,1.2742762210167622,26.45138,0.0012847322378999998
2025-07-24,21.059529999999995,31.395560000000046,26.431360000000026,14.821079583333358,34.459020134438205,66.23959343489093,50.27985005424213,0.6941403843194663,21.036336,0.05093216896199999
2025-07-25,20.10378000000003,33.58730000000003,27.450732500000026,15.23924166666668,29.763287861587482,77.6043063917864,50.08189952688141,1.9244424716302582,23.694696,0.086486339384
2025-07-26,20.78884000000005,37.01220000000001,28.857245833333362,17.056352500000028,24.888737965961113,81.22166463235372,52.59040897252709,1.8108441283518528,24.349412,1.30847094133
2025-07-27,19.525840000000017,30.069600000000037,24.789140416666687,18.059315833333354,41.66692416921032,93.99982101397363,68.4139302114383,1.5707900301404696,18.20922,6.244391223800999
